0,what was the rallying cry of the early american revolutionaries
2,who was the first russian astronaut to walk in space
1,what is the best selling computer model ever
1,what is a fear of food
2,who wrote   dubliners
3,what is the life expectancy of an elephant
0,what are the short  and long term effects of underage drinking
0,what  s the claim to fame of night watchman frank wills
1,name of king arthur  s sword
1,what 1981 candice bergen jacqueline bisset movie was a remake of 1943  s old acquaintance
2,who is malaysia  s 43rd prime minister
2,who founded the first aerodynamics laboratory in 1912
3,what is the fare cost for the round trip between new york and london on concorde
0,what is a bone marrow transplant meant for
0,what does the name calder mean
2,who said    give me liberty or give me death
4,what is the location of mccarren airport
5,what does the abbreviation oas stand for
1,what is the nickname of the cleveland indians
1,what frederick forsyth novel chronicles the toppling of an african government by mercenaries
0,what makes black hills   south dakota a tourist attraction
1,what was the name of baretta  s cockatoo
3,by how much will the california state gas tax rise by the year 2000
2,what  s japan  s largest car manufacturer
2,name of the powerful white trader in conrad  s    heart of darkness
3,how long is the border between canada and the 48 conterminous states
1,what do you call a date that contains sequencing numbers   like 9 8 98
1,what color is the cross on switzerland  s flag
4,what is the largest island in the mediterranean sea
3,what was joe namath  s first contract worth
4,where is rider college
4,where was chop suey invented
0,how can i gain access to a spy satelite
0,what is archimedes famous for
4,where does dew come from
3,how old was lucille ball when the show    i love lucy    premiered
1,what  s the most delicate tasting member of the onion family
4,what landmark italian restaurant can be found at 239 west 48th street   new york city
1,what do you call a book of quotes
3,how many points is a bullseye worth in darts
4,what are some mythology websites
0,what is cunnilingus
2,rotary engines were manufactured by which company
1,what 1942 espionage movie reunited director john huston with maltese falconers humphrey bogart   mary astor   and sidney greenstreet
4,what nationality is ileana cotrubas
0,what is object oriented design
0,why does a woman have to be a virgin to be a nun
3,what is the population of kansas
2,who invented the pull tab opener on cans
2,what is the name of the deranged super criminal otto octavius uses
2,whose acceptance speech of more than 3 minutes prompted a time limit on academy award thank yous
3,how much coca cola is drunk in one day in the world
2,name the tree growing company
1,what is dr  seuss   most popular book
0,how does food color affect how you think it will taste
4,where did the world come from
0,what does verdandi mean
1,what animal dined on bread and oysters with a carpenter
4,what island group is guadalcanal a part of
2,who declared :    i think i  ll go out and milk the elk
0,what is the origin of    barbeque
0,how do you clean badly tarnished brass
3,how many e commerce companies are started every day
0,how can you define time
